passenger_group,HomePlanet,CryoSleep,Destination,VIP,deck,side,number,PassengerId
8167,Earth,True,PSO J318.5-22,False,G,S,1315.0,1
8165,Mars,False,TRAPPIST-1e,False,E,P,525.0,1
8164,Earth,False,TRAPPIST-1e,False,G,S,1314.0,1
8162,Europa,False,TRAPPIST-1e,False,E,P,524.0,1
8161,Earth,False,TRAPPIST-1e,False,F,P,1688.0,1
8159,Earth,False,TRAPPIST-1e,False,F,P,1687.0,1
8158,Mars,False,TRAPPIST-1e,False,F,P,1686.0,1
8157,Earth,True,TRAPPIST-1e,False,G,S,1313.0,1
8171,Earth,False,TRAPPIST-1e,False,F,P,1690.0,1
8157,Earth,False,55 Cancri e,False,G,S,1313.0,1
8156,Earth,False,PSO J318.5-22,False,G,P,1321.0,1
8153,Earth,True,TRAPPIST-1e,False,G,P,1320.0,1
8152,Earth,True,TRAPPIST-1e,False,G,S,1312.0,1
8150,Mars,True,PSO J318.5-22,False,E,S,539.0,1
8150,Mars,True,55 Cancri e,False,E,S,539.0,1
8150,Mars,False,TRAPPIST-1e,False,E,S,539.0,1
8149,Earth,True,PSO J318.5-22,False,G,P,1319.0,1
8148,Earth,False,TRAPPIST-1e,False,G,P,1318.0,1
8147,Earth,False,55 Cancri e,False,G,P,1317.0,1
8144,Europa,True,55 Cancri e,False,B,P,270.0,1
8143,Earth,False,TRAPPIST-1e,False,F,S,1558.0,1
8157,Earth,False,55 Cancri e,False,F,S,1560.0,1
8141,Earth,True,TRAPPIST-1e,False,G,S,1310.0,1
8173,Europa,False,TRAPPIST-1e,False,C,S,304.0,1
8176,Europa,False,55 Cancri e,False,A,S,98.0,1
8213,Earth,False,TRAPPIST-1e,False,G,P,1333.0,1
8212,Earth,False,PSO J318.5-22,False,F,S,1569.0,1
8211,Earth,True,55 Cancri e,False,G,S,1323.0,1
8210,Mars,False,TRAPPIST-1e,False,D,S,241.0,1
8209,Earth,False,TRAPPIST-1e,False,G,P,1332.0,1
8208,Earth,True,PSO J318.5-22,False,G,S,1322.0,1
8207,Mars,True,TRAPPIST-1e,False,F,P,1695.0,1
8205,Earth,False,TRAPPIST-1e,False,G,P,1331.0,1
8203,Europa,True,TRAPPIST-1e,False,C,S,307.0,1
8203,Europa,False,55 Cancri e,False,C,S,307.0,1
8202,Europa,False,55 Cancri e,False,C,S,306.0,1
8175,Europa,True,TRAPPIST-1e,False,C,S,305.0,1
8200,Earth,True,PSO J318.5-22,False,G,P,1330.0,1
8197,Earth,False,55 Cancri e,False,F,P,1693.0,1
8194,Earth,False,TRAPPIST-1e,False,F,S,1567.0,1
8192,Earth,False,TRAPPIST-1e,False,F,S,1566.0,1
8191,Earth,False,PSO J318.5-22,False,G,S,1320.0,1
8190,Europa,True,55 Cancri e,False,B,S,320.0,1
8189,Europa,False,TRAPPIST-1e,False,C,P,271.0,1
8186,Earth,False,TRAPPIST-1e,False,G,S,1319.0,1
8186,Earth,False,55 Cancri e,False,G,S,1319.0,1
8182,Earth,False,PSO J318.5-22,False,F,S,1564.0,1
8178,Earth,True,TRAPPIST-1e,False,G,S,1318.0,1
8177,Earth,False,TRAPPIST-1e,False,G,S,1317.0,1
8199,Earth,False,TRAPPIST-1e,False,G,P,1329.0,1
8214,Europa,True,TRAPPIST-1e,False,D,S,242.0,1
8140,Earth,True,PSO J318.5-22,False,G,S,1309.0,1
8138,Earth,True,55 Cancri e,False,G,P,1315.0,1
8103,Mars,False,TRAPPIST-1e,False,F,P,1675.0,1
8102,Earth,False,TRAPPIST-1e,False,F,P,1674.0,1
8098,Europa,True,55 Cancri e,False,B,P,269.0,1
8098,Europa,False,TRAPPIST-1e,True,B,P,269.0,1
8097,Europa,True,TRAPPIST-1e,False,B,S,317.0,1
8094,Europa,False,TRAPPIST-1e,False,C,P,265.0,1
8092,Europa,True,55 Cancri e,True,D,S,238.0,1
8091,Earth,False,TRAPPIST-1e,False,F,P,1672.0,1
8089,Earth,False,TRAPPIST-1e,False,F,P,1671.0,1
8088,Mars,False,TRAPPIST-1e,True,F,P,1670.0,1
8088,Mars,False,TRAPPIST-1e,False,E,P,521.0,1
8105,Earth,False,PSO J318.5-22,False,F,P,1677.0,1
8087,Europa,False,TRAPPIST-1e,False,B,P,268.0,1
8085,Earth,False,PSO J318.5-22,False,F,S,1549.0,1
8084,Europa,False,TRAPPIST-1e,False,C,P,264.0,1
8083,Earth,False,TRAPPIST-1e,False,F,P,1669.0,1
8082,Earth,True,TRAPPIST-1e,False,G,P,1305.0,1
8082,Earth,False,55 Cancri e,False,F,P,1668.0,1
8081,Europa,False,55 Cancri e,False,D,P,251.0,1
8079,Earth,False,PSO J318.5-22,False,F,S,1548.0,1
8078,Earth,False,TRAPPIST-1e,False,F,P,1667.0,1
8077,Earth,False,TRAPPIST-1e,False,G,P,1304.0,1
8075,Earth,False,55 Cancri e,False,F,S,1547.0,1
8072,Europa,True,TRAPPIST-1e,False,D,S,236.0,1
8086,Earth,True,PSO J318.5-22,False,G,P,1306.0,1
8139,Earth,False,TRAPPIST-1e,False,E,P,523.0,1
8106,Earth,True,55 Cancri e,False,G,S,1306.0,1
8108,Earth,False,PSO J318.5-22,False,F,S,1552.0,1
8137,Earth,False,TRAPPIST-1e,False,G,P,1314.0,1
8136,Europa,True,55 Cancri e,False,C,P,268.0,1
8136,Europa,False,TRAPPIST-1e,False,C,P,268.0,1
8135,Europa,True,TRAPPIST-1e,False,C,P,267.0,1
8133,Mars,False,TRAPPIST-1e,False,D,P,254.0,1
8131,Mars,True,TRAPPIST-1e,False,F,S,1557.0,1
8130,Earth,False,55 Cancri e,False,G,S,1308.0,1
8129,Earth,False,TRAPPIST-1e,False,G,P,1313.0,1
8129,Earth,False,TRAPPIST-1e,False,F,P,1683.0,1
8129,Earth,False,TRAPPIST-1e,False,E,P,522.0,1
8129,Earth,False,55 Cancri e,False,F,P,1683.0,1
8107,Earth,False,PSO J318.5-22,False,F,P,1678.0,1
8128,Mars,True,TRAPPIST-1e,False,F,P,1682.0,1
8123,Earth,True,TRAPPIST-1e,False,G,P,1312.0,1
8122,Europa,False,55 Cancri e,False,C,S,302.0,1
8121,Earth,True,TRAPPIST-1e,False,G,P,1311.0,1
8120,Europa,False,55 Cancri e,False,D,P,253.0,1
8119,Earth,True,55 Cancri e,False,F,S,1555.0,1
8118,Earth,True,TRAPPIST-1e,False,G,P,1310.0,1
8117,Europa,True,TRAPPIST-1e,False,B,S,319.0,1
8117,Europa,True,55 Cancri e,False,B,S,319.0,1
8117,Europa,False,TRAPPIST-1e,False,B,S,319.0,1
8116,Mars,False,55 Cancri e,False,D,P,252.0,1
8112,Earth,False,PSO J318.5-22,False,F,S,1553.0,1
8124,Earth,False,TRAPPIST-1e,False,F,P,1681.0,1
8216,Earth,False,TRAPPIST-1e,False,G,P,1334.0,1
8217,Earth,False,TRAPPIST-1e,False,F,S,1570.0,1
8218,Europa,True,TRAPPIST-1e,False,B,P,272.0,1
8323,Earth,False,PSO J318.5-22,False,E,S,546.0,1
8322,Europa,True,55 Cancri e,False,C,S,312.0,1
8321,Earth,False,TRAPPIST-1e,False,F,P,1713.0,1
8320,Earth,True,PSO J318.5-22,False,G,P,1352.0,1
8319,Earth,False,TRAPPIST-1e,False,F,P,1712.0,1
8318,Mars,True,TRAPPIST-1e,False,F,P,1711.0,1
8318,Mars,True,55 Cancri e,False,F,P,1711.0,1
8318,Mars,False,TRAPPIST-1e,False,F,P,1711.0,1
8318,Mars,False,55 Cancri e,False,F,P,1711.0,1
8317,Earth,False,55 Cancri e,False,F,P,1710.0,1
8316,Earth,False,55 Cancri e,False,F,P,1709.0,1
8324,Earth,True,PSO J318.5-22,False,G,P,1353.0,1
8315,Earth,False,TRAPPIST-1e,False,F,S,1598.0,1
8314,Europa,False,55 Cancri e,True,D,S,245.0,1
8313,Earth,False,TRAPPIST-1e,False,G,S,1341.0,1
8310,Europa,True,55 Cancri e,False,E,S,545.0,1
8307,Europa,True,TRAPPIST-1e,False,A,S,100.0,1
8307,Europa,False,55 Cancri e,True,A,S,100.0,1
8306,Earth,True,PSO J318.5-22,False,G,P,1351.0,1
8303,Mars,False,55 Cancri e,False,F,S,1595.0,1
8302,Earth,False,TRAPPIST-1e,False,G,S,1340.0,1
8302,Earth,False,TRAPPIST-1e,False,F,S,1594.0,1
8301,Europa,False,TRAPPIST-1e,False,C,P,275.0,1
8300,Europa,False,TRAPPIST-1e,False,C,P,274.0,1
8314,Europa,False,TRAPPIST-1e,False,D,S,245.0,1
8298,Mars,True,TRAPPIST-1e,False,F,S,1593.0,1
8326,Earth,False,TRAPPIST-1e,False,G,P,1354.0,1
8329,Earth,True,TRAPPIST-1e,False,G,P,1357.0,1
8368,Earth,True,TRAPPIST-1e,False,G,P,1365.0,1
8368,Earth,False,55 Cancri e,False,F,P,1721.0,1
8366,Earth,True,TRAPPIST-1e,False,G,P,1364.0,1
8365,Earth,True,55 Cancri e,False,G,P,1363.0,1
8363,Europa,False,TRAPPIST-1e,False,A,S,101.0,1
8363,Europa,False,55 Cancri e,False,A,S,101.0,1
8362,Earth,False,TRAPPIST-1e,False,F,P,1720.0,1
8356,Earth,True,PSO J318.5-22,False,G,P,1361.0,1
8348,Mars,True,TRAPPIST-1e,False,E,P,532.0,1
8346,Earth,False,TRAPPIST-1e,False,F,P,1718.0,1
8345,Earth,False,PSO J318.5-22,False,F,S,1602.0,1
8328,Earth,True,TRAPPIST-1e,False,G,P,1356.0,1
8344,Mars,False,TRAPPIST-1e,False,D,S,247.0,1
8342,Europa,True,TRAPPIST-1e,False,E,S,548.0,1
8342,Europa,False,TRAPPIST-1e,False,E,S,548.0,1
8342,Europa,False,55 Cancri e,False,E,S,548.0,1
8341,Earth,False,TRAPPIST-1e,False,F,S,1601.0,1
8338,Mars,False,TRAPPIST-1e,False,F,P,1716.0,1
8336,Mars,True,TRAPPIST-1e,False,E,S,547.0,1
8335,Mars,False,TRAPPIST-1e,False,E,P,531.0,1
8334,Earth,True,PSO J318.5-22,False,G,P,1359.0,1
8333,Europa,False,55 Cancri e,False,C,S,313.0,1
8332,Earth,True,PSO J318.5-22,False,G,P,1358.0,1
8330,Earth,False,TRAPPIST-1e,False,F,S,1600.0,1
8343,Earth,False,TRAPPIST-1e,False,F,P,1717.0,1
8297,Earth,False,TRAPPIST-1e,False,F,S,1592.0,1
8295,Mars,False,TRAPPIST-1e,False,F,S,1591.0,1
8292,Europa,True,TRAPPIST-1e,False,C,S,310.0,1
8254,Mars,True,TRAPPIST-1e,False,F,P,1700.0,1
8252,Earth,True,TRAPPIST-1e,False,G,P,1341.0,1
8252,Earth,False,TRAPPIST-1e,False,G,P,1341.0,1
8252,Earth,False,55 Cancri e,False,F,P,1699.0,1
8251,Earth,True,TRAPPIST-1e,False,G,S,1332.0,1
8248,Earth,True,TRAPPIST-1e,False,G,P,1339.0,1
8248,Earth,False,PSO J318.5-22,False,G,P,1339.0,1
8244,Earth,False,TRAPPIST-1e,False,G,P,1337.0,1
8243,Earth,False,TRAPPIST-1e,False,G,S,1331.0,1
8242,Earth,False,TRAPPIST-1e,False,G,S,1330.0,1
8239,Earth,False,55 Cancri e,False,F,S,1579.0,1
8255,Earth,False,TRAPPIST-1e,False,G,S,1333.0,1
8238,Earth,True,55 Cancri e,False,G,S,1328.0,1
8237,Earth,False,TRAPPIST-1e,False,F,S,1577.0,1
8235,Earth,False,TRAPPIST-1e,False,F,S,1576.0,1
8232,Earth,False,TRAPPIST-1e,False,F,S,1574.0,1
8229,Earth,True,TRAPPIST-1e,False,G,P,1336.0,1
8227,Earth,False,TRAPPIST-1e,False,E,P,527.0,1
8224,Earth,True,TRAPPIST-1e,False,G,S,1325.0,1
8222,Mars,False,TRAPPIST-1e,False,F,P,1697.0,1
8222,Mars,False,TRAPPIST-1e,False,D,P,257.0,1
8221,Mars,True,TRAPPIST-1e,False,F,P,1696.0,1
8220,Europa,False,TRAPPIST-1e,False,A,S,99.0,1
8219,Earth,False,TRAPPIST-1e,False,G,P,1335.0,1
8238,Earth,False,TRAPPIST-1e,False,F,S,1578.0,1
8257,Mars,False,TRAPPIST-1e,False,E,P,529.0,1
8259,Earth,False,TRAPPIST-1e,False,G,P,1342.0,1
8260,Earth,False,55 Cancri e,False,F,S,1582.0,1
8291,Earth,True,TRAPPIST-1e,False,G,S,1339.0,1
8289,Earth,True,TRAPPIST-1e,False,G,P,1350.0,1
8288,Mars,False,TRAPPIST-1e,False,F,P,1705.0,1
8288,Mars,False,TRAPPIST-1e,False,D,P,259.0,1
8287,Mars,False,TRAPPIST-1e,False,E,S,542.0,1
8282,Earth,False,TRAPPIST-1e,False,G,S,1336.0,1
8281,Earth,False,TRAPPIST-1e,False,F,P,1704.0,1
8280,Earth,False,TRAPPIST-1e,False,F,P,1703.0,1
8279,Earth,False,TRAPPIST-1e,False,G,P,1349.0,1
8277,Earth,True,55 Cancri e,False,G,P,1348.0,1
8275,Mars,True,TRAPPIST-1e,False,F,S,1588.0,1
8273,Earth,False,TRAPPIST-1e,False,G,P,1346.0,1
8272,Mars,False,TRAPPIST-1e,False,F,S,1587.0,1
8271,Earth,False,TRAPPIST-1e,False,F,S,1586.0,1
8270,Mars,False,TRAPPIST-1e,False,F,P,1702.0,1
8268,Europa,True,TRAPPIST-1e,False,B,S,321.0,1
8268,Europa,False,TRAPPIST-1e,False,B,S,321.0,1
8267,Mars,True,TRAPPIST-1e,False,F,P,1701.0,1
8267,Mars,False,TRAPPIST-1e,False,E,P,530.0,1
8266,Earth,True,TRAPPIST-1e,False,G,P,1345.0,1
8265,Earth,True,TRAPPIST-1e,False,G,P,1344.0,1
8264,Mars,False,TRAPPIST-1e,False,F,S,1584.0,1
8261,Earth,True,PSO J318.5-22,False,G,P,1343.0,1
8260,Earth,True,55 Cancri e,False,G,S,1334.0,1
8260,Earth,False,55 Cancri e,False,G,S,1334.0,1
8369,Mars,True,TRAPPIST-1e,False,F,S,1604.0,1
8670,Earth,True,PSO J318.5-22,False,G,S,1398.0,1
8671,Europa,False,55 Cancri e,False,A,P,90.0,1
8672,Earth,False,TRAPPIST-1e,False,G,P,1406.0,1
9085,Europa,False,55 Cancri e,False,A,P,95.0,1
9084,Earth,False,TRAPPIST-1e,False,E,P,582.0,1
9081,Earth,True,TRAPPIST-1e,False,G,P,1476.0,1
9081,Earth,True,PSO J318.5-22,False,G,P,1476.0,1
9081,Earth,False,TRAPPIST-1e,False,G,P,1476.0,1
9081,Earth,False,TRAPPIST-1e,False,F,P,1858.0,1
9081,Earth,False,PSO J318.5-22,False,F,P,1858.0,1
9081,Earth,False,55 Cancri e,False,F,P,1858.0,1
9080,Earth,False,TRAPPIST-1e,False,F,P,1857.0,1
9079,Earth,False,TRAPPIST-1e,False,E,S,595.0,1
9078,Earth,False,PSO J318.5-22,False,E,S,594.0,1
9085,Europa,True,TRAPPIST-1e,False,A,P,95.0,1
9077,Earth,True,PSO J318.5-22,False,G,P,1475.0,1
9076,Earth,True,TRAPPIST-1e,False,G,S,1461.0,1
9075,Earth,False,TRAPPIST-1e,False,E,P,580.0,1
9074,Earth,True,55 Cancri e,False,G,S,1460.0,1
9074,Earth,False,PSO J318.5-22,False,G,S,1460.0,1
9074,Earth,False,55 Cancri e,False,G,S,1460.0,1
9073,Europa,True,55 Cancri e,False,B,S,347.0,1
9073,Europa,False,TRAPPIST-1e,False,A,S,107.0,1
9072,Mars,True,TRAPPIST-1e,False,F,S,1758.0,1
9071,Earth,False,55 Cancri e,False,F,P,1855.0,1
9069,Europa,True,TRAPPIST-1e,False,B,P,297.0,1
9069,Europa,True,55 Cancri e,False,B,P,297.0,1
9077,Earth,False,55 Cancri e,False,F,P,1856.0,1
9069,Europa,False,TRAPPIST-1e,False,B,P,297.0,1
9089,Earth,False,TRAPPIST-1e,False,G,S,1463.0,1
9094,Earth,True,PSO J318.5-22,False,G,S,1465.0,1
9127,Earth,False,PSO J318.5-22,False,G,S,1470.0,1
9126,Mars,True,TRAPPIST-1e,False,E,S,600.0,1
9124,Mars,False,TRAPPIST-1e,False,E,S,599.0,1
9122,Earth,True,55 Cancri e,False,G,S,1469.0,1
9120,Earth,False,TRAPPIST-1e,False,F,S,1763.0,1
9119,Earth,True,TRAPPIST-1e,False,G,P,1483.0,1
9118,Earth,False,TRAPPIST-1e,False,G,P,1482.0,1
9118,Earth,False,55 Cancri e,False,E,P,585.0,1
9116,Earth,False,TRAPPIST-1e,False,F,P,1868.0,1
9115,Earth,False,PSO J318.5-22,False,F,P,1867.0,1
9114,Europa,True,55 Cancri e,False,B,S,348.0,1
9094,Earth,False,TRAPPIST-1e,False,G,S,1465.0,1
9112,Mars,False,TRAPPIST-1e,False,D,P,290.0,1
9110,Earth,False,TRAPPIST-1e,False,F,P,1866.0,1
9108,Earth,True,TRAPPIST-1e,False,G,S,1468.0,1
9108,Earth,False,TRAPPIST-1e,False,G,S,1468.0,1
9107,Earth,True,TRAPPIST-1e,False,G,S,1467.0,1
9106,Earth,False,TRAPPIST-1e,False,F,S,1761.0,1
9104,Europa,True,55 Cancri e,False,C,P,302.0,1
9103,Earth,False,TRAPPIST-1e,False,G,P,1479.0,1
9101,Earth,False,TRAPPIST-1e,False,F,P,1865.0,1
9099,Earth,False,TRAPPIST-1e,False,E,S,597.0,1
9098,Earth,False,TRAPPIST-1e,False,F,P,1864.0,1
9097,Mars,True,TRAPPIST-1e,False,F,P,1863.0,1
9111,Mars,False,TRAPPIST-1e,False,E,S,598.0,1
9128,Earth,False,TRAPPIST-1e,False,F,P,1870.0,1
9069,Europa,False,55 Cancri e,False,B,P,297.0,1
9066,Earth,False,PSO J318.5-22,False,F,S,1756.0,1
9021,Mars,False,TRAPPIST-1e,True,D,P,286.0,1
9021,Mars,False,TRAPPIST-1e,False,E,P,577.0,1
9020,Earth,False,PSO J318.5-22,False,F,S,1747.0,1
9019,Earth,False,55 Cancri e,False,E,S,592.0,1
9018,Earth,False,TRAPPIST-1e,False,G,P,1462.0,1
9015,Europa,False,55 Cancri e,False,B,S,344.0,1
9014,Europa,True,TRAPPIST-1e,False,B,P,293.0,1
9013,Earth,False,55 Cancri e,False,G,P,1461.0,1
9011,Earth,False,TRAPPIST-1e,False,F,S,1746.0,1
9010,Mars,True,55 Cancri e,False,F,P,1846.0,1
9009,Earth,True,PSO J318.5-22,False,G,P,1459.0,1
9024,Mars,False,55 Cancri e,False,F,S,1749.0,1
9008,Earth,True,TRAPPIST-1e,False,F,S,1745.0,1
9007,Earth,True,TRAPPIST-1e,False,G,P,1458.0,1
9006,Europa,True,TRAPPIST-1e,False,B,S,343.0,1
9004,Europa,True,55 Cancri e,False,B,P,292.0,1
9003,Earth,False,TRAPPIST-1e,False,F,S,1744.0,1
9001,Earth,False,55 Cancri e,False,F,S,1743.0,1
8999,Mars,False,55 Cancri e,False,D,S,274.0,1
8998,Earth,True,TRAPPIST-1e,False,G,S,1449.0,1
8998,Earth,False,TRAPPIST-1e,False,E,S,591.0,1
8997,Earth,True,55 Cancri e,False,F,S,1742.0,1
8997,Earth,False,TRAPPIST-1e,False,F,S,1742.0,1
8996,Europa,False,TRAPPIST-1e,False,D,P,285.0,1
9008,Earth,False,TRAPPIST-1e,False,F,S,1745.0,1
9068,Europa,False,TRAPPIST-1e,False,C,S,337.0,1
9026,Earth,True,TRAPPIST-1e,False,G,P,1463.0,1
9029,Mars,False,TRAPPIST-1e,False,D,P,287.0,1
9064,Earth,False,TRAPPIST-1e,False,F,S,1754.0,1
9061,Mars,False,TRAPPIST-1e,False,D,S,276.0,1
9060,Earth,False,TRAPPIST-1e,False,F,P,1853.0,1
9059,Earth,False,TRAPPIST-1e,False,F,S,1753.0,1
9057,Europa,True,TRAPPIST-1e,False,B,P,296.0,1
9052,Earth,False,TRAPPIST-1e,False,G,S,1457.0,1
9052,Earth,False,55 Cancri e,False,F,S,1752.0,1
9049,Europa,True,TRAPPIST-1e,False,C,S,336.0,1
9048,Earth,True,TRAPPIST-1e,False,G,P,1471.0,1
9046,Europa,True,55 Cancri e,False,C,S,335.0,1
9046,Europa,False,TRAPPIST-1e,False,C,S,335.0,1
9028,Earth,False,TRAPPIST-1e,False,G,P,1464.0,1
9043,Earth,True,TRAPPIST-1e,False,F,P,1848.0,1
9041,Earth,True,PSO J318.5-22,False,G,P,1470.0,1
9038,Europa,True,55 Cancri e,False,A,S,106.0,1
9037,Mars,False,55 Cancri e,False,F,S,1751.0,1
9036,Earth,True,PSO J318.5-22,False,G,P,1467.0,1
9035,Earth,False,TRAPPIST-1e,False,G,P,1466.0,1
9034,Europa,False,TRAPPIST-1e,False,D,P,288.0,1
9034,Europa,False,55 Cancri e,False,D,P,288.0,1
9032,Mars,True,TRAPPIST-1e,False,E,P,578.0,1
9031,Earth,False,TRAPPIST-1e,False,G,S,1455.0,1
9030,Earth,False,TRAPPIST-1e,False,G,P,1465.0,1
9030,Earth,False,TRAPPIST-1e,False,F,P,1847.0,1
9042,Europa,False,55 Cancri e,False,B,P,294.0,1
9128,Earth,True,PSO J318.5-22,False,G,P,1484.0,1
9129,Earth,False,TRAPPIST-1e,False,G,P,1485.0,1
9130,Mars,True,TRAPPIST-1e,False,F,S,1765.0,1
9231,Mars,True,55 Cancri e,False,F,P,1888.0,1
9231,Mars,False,TRAPPIST-1e,False,F,P,1888.0,1
9231,Mars,False,TRAPPIST-1e,False,E,P,592.0,1
9226,Earth,False,TRAPPIST-1e,False,F,S,1788.0,1
9225,Earth,False,TRAPPIST-1e,False,F,S,1787.0,1
9224,Mars,False,TRAPPIST-1e,False,F,S,1786.0,1
9222,Mars,True,TRAPPIST-1e,False,F,S,1784.0,1
9221,Earth,True,TRAPPIST-1e,False,G,P,1497.0,1
9220,Earth,True,TRAPPIST-1e,False,G,P,1496.0,1
9220,Earth,False,TRAPPIST-1e,False,G,P,1496.0,1
9220,Earth,False,PSO J318.5-22,False,F,P,1886.0,1
9234,Earth,False,TRAPPIST-1e,False,G,P,1500.0,1
9219,Earth,False,TRAPPIST-1e,False,F,S,1783.0,1
9217,Earth,False,55 Cancri e,False,E,S,604.0,1
9213,Earth,False,TRAPPIST-1e,False,F,P,1884.0,1
9211,Earth,False,TRAPPIST-1e,False,G,S,1486.0,1
9208,Earth,False,TRAPPIST-1e,False,F,S,1782.0,1
9205,Europa,True,TRAPPIST-1e,False,B,P,300.0,1
9205,Europa,True,55 Cancri e,False,B,P,300.0,1
9203,Mars,True,55 Cancri e,False,F,S,1780.0,1
9202,Europa,False,TRAPPIST-1e,False,C,P,309.0,1
9201,Earth,False,PSO J318.5-22,False,G,S,1484.0,1
9199,Europa,True,55 Cancri e,False,E,P,590.0,1
9197,Europa,False,TRAPPIST-1e,True,C,P,308.0,1
9219,Earth,False,55 Cancri e,False,G,S,1487.0,1
9197,Europa,False,TRAPPIST-1e,False,C,P,308.0,1
9235,Earth,False,TRAPPIST-1e,False,F,S,1789.0,1
9239,Mars,False,TRAPPIST-1e,False,E,P,593.0,1
9279,Earth,False,TRAPPIST-1e,False,G,S,1500.0,1
9278,Earth,True,PSO J318.5-22,False,G,S,1499.0,1
9276,Europa,False,55 Cancri e,True,A,P,98.0,1
9274,Earth,True,TRAPPIST-1e,False,G,P,1508.0,1
9272,Earth,False,TRAPPIST-1e,False,G,P,1507.0,1
9272,Earth,False,TRAPPIST-1e,False,F,P,1894.0,1
9270,Earth,True,55 Cancri e,False,G,S,1497.0,1
9268,Earth,True,TRAPPIST-1e,False,G,P,1505.0,1
9264,Europa,True,55 Cancri e,False,E,S,606.0,1
9261,Earth,True,PSO J318.5-22,False,G,P,1504.0,1
9259,Earth,False,TRAPPIST-1e,False,F,P,1893.0,1
9237,Earth,True,TRAPPIST-1e,False,G,S,1488.0,1
9257,Earth,False,TRAPPIST-1e,False,F,P,1892.0,1
9254,Earth,True,PSO J318.5-22,False,G,P,1502.0,1
9253,Earth,True,PSO J318.5-22,False,G,S,1493.0,1
9252,Europa,True,55 Cancri e,False,B,P,301.0,1
9252,Europa,False,55 Cancri e,False,B,P,301.0,1
9251,Mars,True,TRAPPIST-1e,False,F,S,1793.0,1
9250,Europa,False,TRAPPIST-1e,False,E,P,597.0,1
9248,Earth,False,55 Cancri e,False,F,S,1792.0,1
9247,Earth,True,TRAPPIST-1e,False,G,S,1491.0,1
9244,Earth,True,PSO J318.5-22,False,G,S,1489.0,1
9242,Earth,False,TRAPPIST-1e,False,F,P,1891.0,1
9241,Mars,False,TRAPPIST-1e,False,E,P,595.0,1
9256,Earth,True,TRAPPIST-1e,False,G,S,1494.0,1
9194,Europa,False,TRAPPIST-1e,True,E,S,603.0,1
9193,Earth,True,PSO J318.5-22,False,G,S,1483.0,1
9192,Earth,False,PSO J318.5-22,False,F,P,1880.0,1
9157,Earth,True,TRAPPIST-1e,False,G,S,1476.0,1
9157,Earth,True,PSO J318.5-22,False,G,S,1476.0,1
9157,Earth,False,PSO J318.5-22,False,G,S,1476.0,1
9157,Earth,False,55 Cancri e,False,G,S,1476.0,1
9156,Europa,True,TRAPPIST-1e,False,B,S,351.0,1
9152,Earth,True,TRAPPIST-1e,False,G,P,1491.0,1
9151,Mars,True,TRAPPIST-1e,False,F,S,1769.0,1
9150,Earth,False,TRAPPIST-1e,False,G,S,1474.0,1
9149,Europa,True,55 Cancri e,False,B,S,350.0,1
9149,Europa,False,55 Cancri e,False,B,S,350.0,1
9148,Earth,False,TRAPPIST-1e,False,G,S,1473.0,1
9158,Europa,True,55 Cancri e,True,B,P,298.0,1
9145,Earth,True,TRAPPIST-1e,False,G,P,1489.0,1
9142,Earth,False,TRAPPIST-1e,False,F,P,1873.0,1
9141,Europa,True,TRAPPIST-1e,False,B,S,349.0,1
9140,Earth,True,PSO J318.5-22,False,G,P,1488.0,1
9139,Mars,False,TRAPPIST-1e,False,F,S,1766.0,1
9137,Mars,False,TRAPPIST-1e,False,F,P,1872.0,1
9136,Earth,False,TRAPPIST-1e,False,G,S,1471.0,1
9134,Earth,False,TRAPPIST-1e,False,E,S,601.0,1
9132,Mars,False,TRAPPIST-1e,False,F,P,1871.0,1
9132,Mars,False,TRAPPIST-1e,False,D,P,291.0,1
9131,Europa,True,TRAPPIST-1e,False,C,P,303.0,1
9131,Europa,False,55 Cancri e,False,C,P,303.0,1
9144,Earth,False,TRAPPIST-1e,False,F,S,1768.0,1
9159,Earth,False,TRAPPIST-1e,False,F,P,1875.0,1
9160,Earth,False,TRAPPIST-1e,False,F,S,1770.0,1
9161,Earth,True,55 Cancri e,False,G,P,1493.0,1
9190,Earth,False,TRAPPIST-1e,False,F,S,1778.0,1
9189,Earth,False,PSO J318.5-22,False,F,S,1777.0,1
9188,Earth,False,TRAPPIST-1e,False,G,S,1481.0,1
9186,Mars,True,TRAPPIST-1e,False,F,P,1878.0,1
9185,Earth,False,TRAPPIST-1e,False,E,P,588.0,1
9184,Earth,False,TRAPPIST-1e,False,G,S,1480.0,1
9181,Earth,False,TRAPPIST-1e,False,F,S,1775.0,1
9180,Mars,False,TRAPPIST-1e,False,F,S,1774.0,1
9179,Earth,True,PSO J318.5-22,False,G,P,1494.0,1
9179,Earth,False,TRAPPIST-1e,False,G,P,1494.0,1
9178,Earth,False,TRAPPIST-1e,False,F,P,1877.0,1
9176,Earth,False,TRAPPIST-1e,False,F,S,1773.0,1
9175,Europa,False,55 Cancri e,False,B,P,299.0,1
9174,Earth,False,PSO J318.5-22,False,G,S,1479.0,1
9173,Earth,False,PSO J318.5-22,False,F,P,1876.0,1
9172,Earth,False,TRAPPIST-1e,False,G,S,1478.0,1
9170,Earth,False,TRAPPIST-1e,False,E,P,587.0,1
9169,Mars,False,TRAPPIST-1e,False,D,P,295.0,1
9168,Europa,True,TRAPPIST-1e,False,C,S,338.0,1
