passenger_group,HomePlanet,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,deck,number,side,num_group,total_spend
2221,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2223,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2224,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2225,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2228,Mars,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2229,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2231,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2232,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2233,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2234,Mars,7,6,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7
2235,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2237,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2238,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2239,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2241,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2243,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2251,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2252,Earth,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2253,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2254,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2255,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2256,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2257,Europa,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2258,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2261,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2262,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2263,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2264,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2266,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2267,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2268,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2269,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2270,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2272,Earth,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3
2273,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2274,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2275,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2277,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2278,Europa,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2279,Europa,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2280,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2281,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2282,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2284,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2287,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2288,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2289,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2291,Earth,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
2295,Earth,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2296,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2298,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2299,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2300,Europa,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
2301,Earth,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
2302,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2303,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2305,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2306,Europa,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6
2308,Europa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2309,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2310,Europa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2311,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2313,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2314,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2315,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2316,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2317,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2318,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2320,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2321,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2325,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2327,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2329,Mars,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2332,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2333,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2336,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2338,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2339,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2340,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2341,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2345,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2347,Earth,7,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7
2348,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2349,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2353,Earth,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2356,Mars,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
2357,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2360,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2361,Earth,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2363,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2364,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2365,Europa,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2366,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2367,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2368,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2369,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2373,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2374,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2375,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2376,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2377,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2379,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2382,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2384,Earth,7,6,6,7,7,7,7,7,7,6,7,7,7,7,6,6,7,7
2385,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2387,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2389,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2390,Earth,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2391,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2395,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2396,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2397,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2398,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2399,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2401,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2402,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2403,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2404,Europa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2406,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2409,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2410,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2411,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2412,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2413,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2414,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2416,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2417,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2419,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2421,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2423,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2424,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2426,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2427,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2429,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2431,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2432,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2433,Europa,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2435,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2436,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2438,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2439,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2441,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2442,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2444,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2445,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2446,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2449,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2452,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2453,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2454,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2455,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2456,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2457,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2458,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2460,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2462,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2463,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2466,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2467,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2470,Earth,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2471,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2472,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2474,Mars,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2475,Europa,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2476,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2477,Europa,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2478,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2479,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2480,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2483,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2486,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2488,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2489,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2491,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2492,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2496,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2497,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2498,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2499,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2500,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2502,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2503,Mars,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2505,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2506,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2508,Europa,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2509,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2510,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2512,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2513,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2515,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2516,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2518,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2519,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2520,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2521,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2522,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2523,Europa,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2524,Europa,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2526,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2527,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2528,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2530,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2531,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2532,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2534,Europa,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2535,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2537,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2540,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2541,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2542,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2544,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2545,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2546,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2547,Europa,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
2548,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2549,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2550,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2551,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2552,Earth,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
2553,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2555,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2557,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2558,Mars,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2559,Europa,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2560,Earth,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2561,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2562,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2564,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2565,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2571,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2572,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2573,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2574,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2578,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2580,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2581,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2582,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2584,Earth,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2588,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2589,Europa,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
2590,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2591,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2592,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2593,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2594,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2595,Mars,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2596,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2597,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2598,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2599,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2601,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2602,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2605,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2606,Earth,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2607,Europa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2609,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2616,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2617,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2619,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2622,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2624,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2625,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2626,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2627,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2628,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2629,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2631,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2633,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2634,Mars,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2635,Mars,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2636,Earth,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2638,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2640,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2641,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2643,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2645,Europa,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2646,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2647,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2648,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2649,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2650,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2652,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2655,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2657,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2658,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2659,Mars,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2660,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2661,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2662,Mars,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2663,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2664,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2666,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2668,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2670,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2671,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2672,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2675,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2676,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2677,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2678,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2679,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2682,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2683,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2684,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2685,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2687,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2690,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2691,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2692,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2693,Europa,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
2695,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2697,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2698,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2700,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2701,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2702,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2703,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2704,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2706,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2707,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2708,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2709,Mars,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4
